time,gFx,gFy,gFz,TgF
50.939981,0.1341,0.1515,1.0031,1.023
50.945988,0.1241,0.1510,1.0974,1.115
50.946435,0.1749,0.2318,0.9613,1.004
50.947269,0.1876,0.2321,0.6325,0.699
50.948506,0.1957,0.2516,0.7740,0.837
50.951543,0.1266,0.1869,1.1475,1.169
50.952355,0.1432,0.1400,0.8898,0.912
50.955598,0.2568,0.1796,0.9081,0.961
50.955976,0.1581,0.2238,1.0114,1.048
50.967066,0.0469,0.2304,0.8751,0.906
50.967513,0.0892,0.2086,0.9003,0.928
50.967672,0.1664,0.1918,1.0351,1.066
50.967795,0.0298,0.1847,0.9364,0.955
50.967930,-0.0967,0.1561,0.8375,0.857
50.968058,0.0799,0.1292,1.2135,1.223
50.971383,0.0293,0.1109,1.2433,1.249
50.971879,-0.0051,0.1661,0.9745,0.989
50.975603,-0.0660,0.1781,0.9237,0.943
50.976242,-0.1324,0.1771,0.9599,0.985
50.979377,-0.0762,0.1803,0.9657,0.985
50.980644,-0.1141,0.1698,1.1038,1.123
50.983773,-0.1434,0.1437,1.1087,1.127
50.984054,-0.0061,0.1676,0.9665,0.981
50.987371,-0.0762,0.1886,1.0173,1.037
50.988395,-0.1002,0.1378,1.1700,1.182
50.991469,-0.0591,0.1630,1.1018,1.115
50.992794,-0.0613,0.1373,0.9953,1.007
50.995907,-0.0254,0.1915,0.9315,0.951
50.996366,0.0159,0.1964,0.8150,0.838
50.999995,0.1735,0.1847,0.6616,0.708
51.000562,0.1388,0.1231,0.8118,0.833
51.003763,0.1395,0.1730,0.9181,0.945
51.004418,0.2990,0.1752,0.8961,0.961
51.007997,0.1923,0.2538,0.8407,0.899
51.008195,0.0320,0.1857,0.8145,0.836
51.012389,0.0960,0.1559,0.8517,0.871
51.012895,0.0975,0.1725,1.0600,1.078
51.015771,-0.0603,0.1390,1.1429,1.153
51.016326,0.0682,0.1625,0.8898,0.907
51.019625,0.1180,0.2428,0.8233,0.866
51.021160,-0.0413,0.1693,0.9621,0.978
51.024070,0.0181,0.1043,0.9528,0.959
51.024284,0.0279,0.0884,0.8795,0.884
51.027689,-0.0066,0.2081,1.0053,1.027
51.029508,-0.0823,0.2052,1.0188,1.042
51.032038,-0.1102,0.2020,0.9220,0.950
51.032294,0.0430,0.1954,1.0254,1.045
51.035258,-0.0115,0.1073,1.1658,1.171
51.036068,-0.0007,0.2621,0.8517,0.891
51.039546,0.1397,0.2135,0.8658,0.903
51.040398,0.0542,0.1593,1.1385,1.151
51.045576,-0.0007,0.1739,0.8045,0.823
51.045988,0.0002,0.1832,0.7029,0.726
51.047488,0.0535,0.2328,0.9850,1.014
51.055623,0.0188,0.1925,0.7107,0.737
51.056018,0.0403,0.2138,0.6315,0.668
51.056260,0.1566,0.1991,0.8700,0.906
51.056402,0.1774,0.1402,0.9609,0.987
51.056551,0.0501,0.2013,0.7969,0.823
51.059582,0.0643,0.2016,0.9538,0.977
51.060893,0.1551,0.1551,0.9999,1.024
51.063765,-0.1063,0.2267,0.7630,0.803
51.064533,-0.0616,0.1876,0.9384,0.959
51.067481,0.0481,0.0928,1.1815,1.186
51.068410,0.0862,0.1073,0.7876,0.800
51.072104,-0.1278,0.2177,0.9623,0.995
51.072327,-0.1256,0.2411,1.0864,1.120
51.075461,-0.1295,0.1502,0.9017,0.923
51.076881,-0.1766,0.1627,0.8644,0.897
51.079590,-0.0640,0.1480,1.0359,1.048
51.080725,-0.0386,0.1823,1.0942,1.110
51.083739,-0.1786,0.1532,0.8839,0.915
51.084464,0.0125,0.1419,1.0217,1.032
51.088131,0.0843,0.1735,1.1148,1.131
51.088436,0.0792,0.1246,1.1627,1.172
51.091766,0.0982,0.1588,1.0105,1.028
51.093629,0.1566,0.1967,0.9640,0.996
51.095908,0.1568,0.2255,0.9210,0.961
51.096966,0.0858,0.1918,0.8243,0.851
51.099743,0.2744,0.1661,0.6743,0.747
51.100336,0.2382,0.1459,0.6645,0.721
51.104343,0.1888,0.1422,0.9362,0.966
51.104576,0.1676,0.2209,0.9376,0.978
51.107562,0.2165,0.1991,0.8517,0.901
51.108657,0.1165,0.1859,0.9877,1.012
51.111932,0.0105,0.1561,1.1627,1.173
51.112384,0.0286,0.1537,1.1336,1.144
51.115916,-0.0076,0.1300,1.1092,1.117
51.116701,-0.0997,0.2060,0.9767,1.003
51.120518,-0.0142,0.1698,0.7256,0.745
51.120752,0.0129,0.1488,0.7288,0.744
51.124441,0.0464,0.0855,0.9271,0.932
51.124635,-0.0472,0.1964,1.1018,1.120
51.127495,-0.0134,0.1979,1.1377,1.155
51.128786,-0.1209,0.2438,1.0899,1.123
51.131996,-0.2372,0.2524,1.1043,1.157
51.132567,-0.1544,0.2172,0.9413,0.978
51.135533,-0.0044,0.1160,0.8045,0.813
51.137081,0.1437,0.1630,0.8761,0.903
51.140550,0.1808,0.1273,1.1412,1.162
51.140772,0.1803,0.1564,1.0356,1.063
51.143953,0.2042,0.1813,0.6350,0.691
51.144529,0.2003,0.2660,0.8231,0.888
51.147316,0.0530,0.2380,0.9379,0.969
51.148691,0.0259,0.1241,0.7955,0.806
51.151872,0.1524,0.1368,0.6552,0.687
51.152154,0.1312,0.2404,0.8192,0.864
51.156400,0.1996,0.2182,0.8455,0.896
51.156680,0.0540,0.2345,0.8192,0.854
51.162512,-0.0628,0.1378,1.0224,1.034
51.162958,-0.1253,0.1278,1.1578,1.172
51.163880,-0.1886,0.1065,1.2213,1.240
51.169084,-0.1737,0.2055,1.0549,1.089
51.169360,-0.1884,0.2108,0.8011,0.850
51.169511,-0.0892,0.1952,0.7402,0.771
51.172368,0.0718,0.1693,0.9144,0.933
51.172580,0.0520,0.1559,1.1883,1.200
51.175866,0.0098,0.1546,1.1741,1.184
51.184688,0.0254,0.2023,1.0302,1.050
51.185234,-0.0706,0.2660,1.2086,1.240
51.185414,-0.1068,0.1950,1.2198,1.240
51.185563,-0.1771,0.1598,0.9740,1.003
51.185693,0.1261,0.0914,1.0263,1.038
51.187356,0.2810,0.1510,1.0376,1.085
51.188369,0.1940,0.1625,0.9047,0.939
51.192175,0.1996,0.2040,0.9061,0.950
51.193080,0.2081,0.1984,0.9841,1.025
51.196580,0.0366,0.1869,0.8861,0.906
51.197306,0.1136,0.1774,0.7896,0.817
51.200067,0.2062,0.1512,0.9645,0.998
51.201252,0.0809,0.1669,0.9750,0.993
51.204170,0.1906,0.1542,0.8477,0.882
51.205520,0.1857,0.1952,0.7889,0.834
51.209481,0.1656,0.1339,1.1629,1.182
51.209907,0.0999,0.1405,1.2418,1.254
51.211934,-0.2299,0.1891,1.0830,1.123
51.214576,-0.0401,0.1314,1.0732,1.082
51.217802,-0.1546,0.1976,1.0312,1.061
51.218262,-0.1747,0.1761,0.9484,0.980
51.220709,0.0687,0.1488,0.9565,0.970
51.221301,0.0103,0.1134,0.9726,0.979
51.225227,-0.0088,0.1102,0.9858,0.992
51.225687,0.0086,0.1661,1.0872,1.100
51.228004,-0.0396,0.1879,1.1370,1.153
51.228710,-0.0215,0.1515,1.0244,1.036
51.232640,-0.1307,0.2639,0.9012,0.948
51.233229,-0.0161,0.1476,1.1089,1.119
51.236541,0.0476,0.1571,0.8587,0.874
51.237192,0.1124,0.1810,0.7852,0.814
51.240524,0.1505,0.2001,1.0222,1.052
51.241113,-0.0337,0.1686,0.8602,0.877
51.248364,-0.0239,0.1903,0.7864,0.809
51.249272,-0.0652,0.1793,1.0017,1.020
51.249615,-0.0352,0.2130,0.9152,0.940
51.249889,0.0826,0.1920,0.6899,0.721
51.252571,0.1163,0.1979,0.7759,0.809
51.253400,0.2133,0.1292,1.0007,1.031
51.256339,-0.0511,0.1649,1.0385,1.053
51.256723,0.0054,0.2001,1.0906,1.109
51.273459,-0.0242,0.1666,1.1285,1.141
51.273862,-0.0313,0.1292,0.8810,0.891
51.274001,-0.0547,0.1515,0.8695,0.884
51.274103,-0.0127,0.1747,1.1363,1.150
51.274194,0.0953,0.1705,1.1504,1.167
51.274297,-0.0967,0.1862,1.0053,1.027
51.274406,-0.0787,0.2038,1.0920,1.114
51.274505,0.0562,0.1727,1.2643,1.277
51.277239,-0.2060,0.2367,1.1497,1.192
51.277601,-0.1388,0.2057,1.1153,1.143
51.279988,0.0948,0.1625,1.0950,1.111
51.280953,0.0127,0.1246,0.9924,1.000
51.285238,0.1691,0.1104,1.0732,1.092
51.285718,0.2140,0.1287,1.0837,1.112
51.288783,0.2519,0.1737,0.9716,1.019
51.289450,0.0557,0.2409,0.9611,0.992
51.292778,-0.0244,0.2260,1.0078,1.033
51.293310,0.1060,0.1263,1.0439,1.057
51.296596,0.1104,0.2074,0.9645,0.993
51.297503,0.0652,0.2055,0.9831,1.006
51.301084,0.1632,0.1925,0.9997,1.031
51.301571,0.1444,0.1529,0.8702,0.895
51.305242,0.0909,0.1324,0.9638,0.977
51.305763,0.0963,0.1439,1.0842,1.098
51.309697,0.0149,0.1908,1.2144,1.229
51.313384,0.0344,0.1908,1.1751,1.191
51.314181,-0.0222,0.1788,1.0886,1.103
51.314476,0.1031,0.1515,0.9609,0.978
51.318120,-0.0051,0.1952,1.1001,1.117
51.318625,-0.0599,0.1632,1.2552,1.267
51.321449,-0.1329,0.1950,1.1973,1.220
51.322038,-0.0083,0.1676,1.1326,1.145
51.325848,-0.0894,0.1950,1.1685,1.188
51.326386,-0.0838,0.1339,1.1263,1.137
51.331208,-0.1114,0.1652,1.0134,1.033
51.331755,-0.0010,0.1393,1.1492,1.158
51.332805,-0.0542,0.1546,1.0056,1.019
51.334061,-0.0440,0.1735,0.8717,0.890
51.336394,0.0919,0.2077,0.9828,1.009
51.337758,0.0029,0.1906,1.1690,1.184
51.340486,-0.0257,0.1798,1.0393,1.055
51.341343,-0.0493,0.1747,0.8553,0.874
51.351419,0.1532,0.1192,0.9870,1.006
51.352581,0.2326,0.0953,0.9440,0.977
51.353355,0.1112,0.2590,0.8299,0.876
51.353776,0.2316,0.1835,1.0351,1.076
51.354010,0.1058,0.1757,0.9675,0.989
51.354247,0.0222,0.1459,0.8932,0.905
51.356394,0.1339,0.1454,1.0635,1.082
51.356800,-0.0599,0.1544,1.1915,1.203
51.376606,0.0340,0.1451,1.0627,1.073
51.377299,0.1136,0.1356,0.8275,0.846
51.377475,-0.0166,0.2064,1.1394,1.158
51.377612,0.0029,0.1713,1.1099,1.123
51.377751,-0.1397,0.1705,0.9912,1.015
51.377873,0.0198,0.1583,1.1299,1.141
51.378002,-0.1075,0.1722,1.2926,1.308
51.378127,-0.2113,0.1976,1.2780,1.310
51.379867,-0.1004,0.2003,1.2345,1.255
51.380094,-0.0303,0.1480,1.1048,1.115
51.380211,-0.0337,0.1329,1.0945,1.103
51.382142,-0.0122,0.1466,1.1399,1.149
51.384255,-0.0481,0.2187,1.0583,1.082
51.385487,0.0643,0.1945,0.9670,0.988
51.389134,0.0271,0.1810,0.8878,0.906
51.389492,0.1979,0.1480,0.9008,0.934
51.392760,0.1329,0.1522,1.1333,1.151
51.396452,0.0506,0.1940,1.1194,1.137
51.397426,0.2509,0.1857,0.7969,0.856
51.397794,0.3403,0.1317,0.7654,0.848
51.401465,0.0757,0.1991,1.0955,1.116
51.401991,0.0814,0.1402,1.2240,1.235
51.406154,0.0850,0.1187,1.2176,1.226
51.406593,0.0450,0.1459,1.1675,1.177
51.410703,-0.0696,0.2133,1.1167,1.139
51.411131,-0.2511,0.1864,0.9022,0.955
51.414345,-0.0235,0.1322,0.9293,0.939
51.415246,-0.0730,0.1097,1.0236,1.032
51.417064,-0.1368,0.1698,1.1641,1.184
51.417545,-0.2165,0.1713,1.1983,1.230
51.420744,-0.1419,0.2160,1.1473,1.176
51.421354,-0.1358,0.1703,1.1421,1.163
51.425203,-0.1446,0.1783,1.1871,1.209
51.425662,-0.0858,0.0982,1.0459,1.054
51.429174,0.0046,0.1383,1.0080,1.017
51.429737,0.2555,0.1251,1.0793,1.116
51.433177,0.1136,0.2150,1.0762,1.103
51.433792,0.0379,0.1959,1.0649,1.083
51.437113,-0.0107,0.1964,1.0835,1.101
51.437610,0.0300,0.1187,0.8282,0.837
51.441343,0.1302,0.1781,0.6985,0.732
51.441816,0.1669,0.2099,0.9161,0.955
51.449586,0.2387,0.1554,1.0791,1.116
51.450512,0.2536,0.1544,0.5573,0.631
51.451101,0.2748,0.2042,0.9457,1.006
51.451409,0.1644,0.1864,1.1947,1.220
51.453280,-0.1116,0.1673,1.0168,1.037
51.453765,0.0447,0.1615,0.9589,0.973
51.456678,0.1192,0.1507,1.1243,1.141
51.458203,-0.0621,0.1786,1.1162,1.132
51.474402,-0.1109,0.1397,0.9311,0.948
51.474732,-0.1725,0.1593,0.9787,1.006
51.474855,-0.0535,0.1796,1.1617,1.177
51.474965,-0.2841,0.2250,1.2379,1.290
51.475066,-0.1642,0.1415,1.1267,1.147
51.475170,-0.1820,0.1371,1.0078,1.033
51.475281,-0.0596,0.1959,1.1289,1.147
51.475384,-0.0660,0.1835,1.3710,1.385
51.483322,-0.0542,0.1322,1.1947,1.203
51.484120,-0.0054,0.2125,0.8771,0.902
51.484400,0.1165,0.1549,1.0727,1.090
51.484592,0.1407,0.1979,0.8817,0.915
51.484775,0.2133,0.1422,0.7732,0.815
51.486091,0.2231,0.1720,0.9753,1.015
51.489267,0.1334,0.1896,1.0210,1.047
51.490041,0.1385,0.2260,0.9108,0.949
51.493230,0.0994,0.2819,0.8607,0.911
51.495067,0.1087,0.2196,0.9374,0.969
51.497092,-0.0809,0.1998,0.8890,0.915
51.498356,-0.0415,0.1886,1.0410,1.059
51.500513,0.0640,0.1116,1.2450,1.252
51.501965,0.0625,0.1219,1.0930,1.102
51.505164,0.1559,0.0577,1.0439,1.057
51.505635,0.0364,0.1043,1.0566,1.062
51.510512,-0.1226,0.1422,1.0764,1.093
51.510980,-0.0166,0.1972,1.1175,1.135
51.513008,0.0083,0.2047,1.1656,1.183
51.513730,-0.1099,0.1996,1.0508,1.075
51.518252,-0.0347,0.1586,0.9398,0.954
51.518747,0.0779,0.1366,1.0412,1.053
51.520705,-0.0384,0.1312,1.2616,1.269
51.521623,-0.0738,0.1595,1.1140,1.128
51.525171,-0.1226,0.1764,1.0337,1.056
51.525652,-0.0107,0.1898,1.1426,1.158
51.528663,-0.0134,0.1984,1.0940,1.112
51.530052,0.0173,0.2138,0.8509,0.878
51.532246,0.0410,0.2272,0.9008,0.930
51.533696,0.1512,0.1649,1.0879,1.111
51.536782,0.0239,0.2389,0.9115,0.943
51.539407,0.1893,0.2145,0.8641,0.910
51.542625,0.2216,0.2406,1.0300,1.081
51.543174,-0.0020,0.2704,0.9413,0.979
51.545667,-0.0559,0.3032,0.8644,0.918
51.546221,-0.0049,0.2177,0.9792,1.003
51.552450,0.1644,0.1197,1.1876,1.205
51.553353,-0.0413,0.1441,1.2100,1.219
51.553683,-0.0366,0.1564,1.1800,1.191
51.553958,0.0340,0.1371,0.9736,0.984
51.557730,0.0134,0.2016,0.7903,0.816
51.558193,0.0098,0.1815,0.9010,0.919
51.580636,-0.2052,0.2245,1.1350,1.175
51.581250,-0.1112,0.1664,0.9569,0.978
51.581588,-0.0159,0.1317,0.9633,0.972
51.581886,-0.0098,0.1456,1.0539,1.064
51.582167,-0.2353,0.1874,1.1631,1.201
51.582446,-0.1608,0.1527,1.1524,1.174
51.582733,-0.0112,0.1048,1.0781,1.083
51.583013,-0.0533,0.1207,0.8211,0.832
51.583284,-0.0867,0.1803,0.9142,0.936
51.583573,-0.0503,0.2145,0.9982,1.022
51.583882,-0.0112,0.1764,0.8507,0.869
51.584219,0.0860,0.1200,0.7566,0.771
51.585768,0.1138,0.1678,1.0974,1.116
51.586223,0.0816,0.2091,1.2066,1.227
51.589859,0.0867,0.1796,0.9398,0.961
51.590305,0.1898,0.2116,0.6682,0.726
51.593062,0.1542,0.2152,0.8055,0.848
51.595299,0.0901,0.1459,1.2552,1.267
51.597174,0.0078,0.1087,1.2694,1.274
51.597641,0.1222,0.0967,1.0913,1.102
51.601155,0.1239,0.1112,0.9948,1.009
51.601955,-0.0872,0.1903,0.8885,0.913
51.605969,-0.1075,0.2052,1.0784,1.103
51.606464,-0.0037,0.1344,1.1011,1.109
51.610749,-0.0169,0.1769,0.8876,0.905
51.611340,-0.1483,0.2125,0.9232,0.959
51.615569,-0.2189,0.2130,1.0266,1.071
51.616434,-0.2284,0.2050,0.9848,1.032
51.616968,-0.2042,0.1608,0.9648,0.999
51.618288,-0.0872,0.1928,1.1585,1.178
51.622034,-0.0880,0.1495,1.1507,1.164
51.622592,0.0151,0.1065,0.9056,0.912
51.626387,0.0078,0.1759,1.1062,1.120
51.626934,-0.0332,0.1979,1.2587,1.275
51.629422,-0.0046,0.2121,1.0092,1.031
51.630303,0.0655,0.1979,0.6980,0.728
51.634353,0.1625,0.1182,0.9643,0.985
51.635278,0.1732,0.0967,0.9147,0.936
51.638212,0.0972,0.1950,0.6929,0.726
51.639148,0.2766,0.2487,1.0019,1.069
51.641781,0.2800,0.2321,1.0872,1.146
51.642345,0.1126,0.1932,0.9914,1.016
51.649977,0.0435,0.1507,1.1932,1.203
51.650910,0.1681,0.1038,1.1482,1.165
51.651288,0.1573,0.1505,1.1074,1.129
51.651590,0.0679,0.1156,1.1280,1.136
51.654684,-0.0540,0.1549,0.8060,0.822
51.655178,-0.1090,0.2099,0.7021,0.741
51.657257,-0.0071,0.2331,1.0183,1.045
51.657740,-0.2707,0.2279,1.0688,1.126
51.676733,-0.2897,0.2167,0.9850,1.049
51.677188,-0.1366,0.1427,1.0058,1.025
51.677329,-0.1884,0.1801,1.1143,1.144
51.677443,-0.0933,0.1146,1.2025,1.212
51.677562,-0.0660,0.0892,1.1778,1.183
51.677657,-0.1068,0.1700,1.0122,1.032
51.677753,0.0195,0.2067,0.9760,0.998
51.677871,0.0787,0.2147,0.9325,0.960
51.677965,0.0533,0.2013,0.7847,0.812
51.678078,0.1195,0.1898,0.8607,0.889
51.681289,0.1446,0.1903,1.0207,1.048
51.681520,0.2243,0.2133,0.9543,1.003
51.684469,0.2350,0.2106,0.7168,0.783
51.685845,0.0789,0.2548,0.8563,0.897
51.689270,0.1380,0.1693,0.9868,1.011
51.690642,0.0774,0.1358,1.0278,1.040
51.693042,0.1520,0.1248,0.9843,1.004
51.694775,0.1251,0.1353,1.0087,1.025
51.697129,0.0186,0.1874,0.8751,0.895
51.698661,0.1444,0.1906,0.7938,0.829
51.700705,-0.0100,0.1708,0.9985,1.013
51.702415,0.0203,0.1708,1.0366,1.051
51.706797,0.0186,0.1581,0.8763,0.891
51.707319,-0.1080,0.2228,0.9711,1.002
51.710456,-0.1187,0.1649,1.1121,1.130
51.710944,-0.1556,0.2060,1.0261,1.058
51.713478,-0.1097,0.1937,1.0488,1.072
51.714386,-0.2917,0.1549,1.0786,1.128
51.719903,-0.2091,0.1537,0.9213,0.957
51.720453,-0.0283,0.0794,0.8846,0.889
51.720807,-0.0623,0.1752,1.0610,1.077
51.722762,-0.0809,0.1906,0.9850,1.007
51.728762,-0.0726,0.2047,0.7444,0.775
51.729405,0.1173,0.1432,0.8604,0.880
51.729739,-0.1021,0.1366,0.9716,0.986
51.730039,-0.0017,0.1737,0.9467,0.962
51.734895,0.1935,0.2179,0.9166,0.962
51.735419,0.0537,0.2064,0.8265,0.854
51.737849,0.0435,0.2018,0.7715,0.799
51.738369,0.1522,0.1957,0.9640,0.995
51.741564,0.1097,0.1568,1.2264,1.241
51.742098,-0.0467,0.1073,1.1350,1.141
51.748997,-0.0750,0.1923,0.7847,0.811
51.749935,0.0828,0.1109,0.8297,0.841
51.750367,-0.1402,0.1867,0.9709,0.999
51.750703,-0.1375,0.1708,1.0007,1.024
51.753933,-0.1024,0.1757,1.0393,1.059
51.754463,-0.0716,0.1517,0.9484,0.963
51.757788,-0.1593,0.1959,0.8951,0.930
51.758896,-0.2196,0.2216,0.8470,0.903
51.777219,0.0200,0.1329,0.9391,0.949
51.778015,-0.1903,0.1556,1.0840,1.112
51.778360,-0.1749,0.1700,1.0820,1.109
51.778609,0.0107,0.1554,0.8929,0.906
51.778853,-0.0054,0.1906,0.8734,0.894
51.779138,-0.0183,0.1952,0.9311,0.951
51.779404,-0.0718,0.1952,0.8658,0.890
51.779644,0.0740,0.1698,0.8057,0.827
51.779898,0.0699,0.1898,0.8201,0.845
51.780160,0.1573,0.2306,0.8392,0.884
51.781742,0.3244,0.1241,0.7830,0.857
51.782220,0.1556,0.1879,0.8832,0.916
51.785745,0.1361,0.1615,0.9428,0.966
51.786484,0.2209,0.1480,0.8468,0.888
51.790156,0.1891,0.1869,0.8761,0.916
51.790574,0.0279,0.1886,0.9848,1.003
51.794637,0.0840,0.1339,0.9271,0.941
51.795524,0.1737,0.1534,0.8372,0.869
51.798115,-0.1478,0.1754,0.9613,0.988
51.800185,-0.1283,0.1788,0.8929,0.920
51.800691,-0.0603,0.1928,0.7422,0.769
51.803457,-0.1451,0.1832,1.1793,1.202
51.806467,-0.2160,0.1710,1.3056,1.334
51.807030,-0.3066,0.2035,1.0630,1.125
51.810729,-0.2460,0.1874,1.0539,1.098
51.811266,-0.3034,0.1720,1.1082,1.162
51.815422,-0.2025,0.2226,1.0310,1.074
51.816365,-0.0784,0.1510,0.9892,1.004
51.817002,0.0298,0.1422,0.9738,0.985
51.818691,0.0276,0.1595,0.8817,0.896
51.821047,0.1351,0.2221,0.8451,0.884
51.822854,-0.0151,0.2231,0.9802,1.005
51.826727,-0.1026,0.2135,0.9100,0.940
51.827316,0.2121,0.1801,0.7488,0.799
51.829826,0.1507,0.1417,1.0512,1.071
51.830778,0.1349,0.1928,1.1328,1.157
51.835854,0.2028,0.2487,1.0034,1.053
51.836347,0.2844,0.2243,0.9293,0.997
51.837835,0.2878,0.0752,1.0307,1.073
51.838320,0.1197,0.0814,0.9951,1.006
51.841426,0.0696,0.1146,1.0400,1.049
51.844216,0.2172,0.1094,1.1255,1.151
51.846849,0.0374,0.2573,1.0097,1.043
51.847768,-0.0073,0.2091,1.0371,1.058
51.851812,-0.0486,0.1564,1.2171,1.228
51.852316,-0.0149,0.0814,1.1539,1.157
51.853625,-0.0437,0.0977,1.1128,1.118
51.854239,-0.0889,0.1678,1.1441,1.160
51.857263,-0.2055,0.1463,1.1929,1.219
51.858865,-0.2358,0.1520,1.1021,1.137
51.862877,0.0320,0.1241,0.9460,0.955
51.863397,-0.0711,0.1893,1.0972,1.116
51.864759,0.0601,0.1766,0.8780,0.898
51.866258,0.0010,0.1810,0.7346,0.757
51.868628,0.2162,0.1932,0.9743,1.017
51.869897,0.1502,0.1813,1.1311,1.155
51.872677,0.0621,0.1564,0.9999,1.014
51.873925,0.0037,0.2301,0.8988,0.928
51.882838,0.0308,0.2155,1.0625,1.085
51.883278,0.0051,0.2221,0.9235,0.950
51.883474,-0.0574,0.1617,0.9008,0.917
51.883637,0.0005,0.1634,1.0713,1.084
51.885863,0.1664,0.0985,0.9635,0.983
51.886201,0.0672,0.1774,0.9108,0.930
51.888692,-0.0007,0.1490,1.1106,1.121
51.889915,-0.0359,0.2116,1.0947,1.116
51.895403,-0.1231,0.2177,0.9587,0.991
51.895844,-0.1119,0.2365,0.9640,0.999
51.896971,-0.1278,0.1353,0.9015,0.921
51.898275,-0.0647,0.0638,0.9328,0.937
51.900960,-0.0877,0.0535,0.9828,0.988
51.901710,-0.1542,0.2069,1.0437,1.075
51.904744,-0.1495,0.2018,1.0842,1.113
51.906379,-0.1090,0.1644,1.0437,1.062
51.918023,-0.1173,0.1537,0.8934,0.914
51.918552,-0.1495,0.1495,1.0500,1.071
51.918759,0.0740,0.1256,1.0105,1.021
51.918916,-0.0049,0.1351,0.8062,0.817
51.919075,0.0366,0.1595,0.6897,0.709
51.919216,0.1253,0.1769,0.9907,1.014
51.921844,0.0428,0.1656,0.9719,0.987
51.922163,0.1498,0.2106,0.8504,0.889
51.925784,0.1832,0.2507,0.9396,0.990
51.927970,0.1857,0.1576,1.0483,1.076
51.929630,0.2050,0.0972,1.0996,1.123
51.929940,0.2069,0.1556,1.2274,1.254
51.933361,0.1612,0.1192,1.1541,1.171
51.934393,0.0760,0.2028,1.0955,1.117
51.936908,0.0374,0.1356,0.9408,0.951
51.938901,-0.0227,0.1642,0.7832,0.801
51.941753,0.0000,0.1573,0.8052,0.820
51.943726,0.1630,0.1549,1.0632,1.087
51.945030,0.0774,0.1786,1.1631,1.179
51.946247,-0.0713,0.1986,1.1619,1.181
51.948904,-0.0454,0.2003,1.0503,1.070
51.950318,-0.0872,0.1979,0.8338,0.861
51.952691,-0.0735,0.1312,1.0796,1.090
51.954173,-0.1082,0.1212,1.1756,1.187
51.956950,0.0875,0.1165,1.0080,1.018
51.958370,0.2380,0.2077,0.9232,0.976
51.963367,0.0061,0.2443,0.8524,0.887
51.963760,-0.0581,0.2128,0.8116,0.841
51.965143,0.0437,0.1705,0.9569,0.973
51.966352,0.0413,0.1661,1.0544,1.068
51.969943,0.0359,0.2018,0.9684,0.990
51.970272,0.1309,0.2414,0.9166,0.957
51.973144,0.1087,0.1759,0.9902,1.012
51.974389,0.0948,0.1671,1.0207,1.039
51.986950,0.1033,0.1823,1.1727,1.191
51.987361,0.1324,0.1710,1.3473,1.365
51.987579,0.0286,0.1495,1.1893,1.199
51.987754,-0.0005,0.1852,1.1561,1.171
51.987904,0.0213,0.1549,1.3688,1.378
51.988042,-0.0095,0.1576,1.1932,1.204
51.989006,-0.0882,0.1935,1.0319,1.054
51.990298,-0.1292,0.2081,1.1106,1.137
52.005754,0.0276,0.1077,1.1289,1.134
52.006029,-0.0435,0.1466,0.9802,0.992
52.006153,-0.0897,0.1644,1.1495,1.165
52.006254,-0.0208,0.0960,1.3447,1.348
52.006333,-0.1190,0.1874,0.9215,0.948
52.006461,-0.1136,0.1537,0.9025,0.922
52.006536,-0.0603,0.2081,1.2682,1.287
52.006627,0.1041,0.0987,1.1233,1.132
52.019324,-0.0129,0.1305,1.0427,1.051
52.019602,0.0562,0.1578,1.1360,1.148
52.019747,0.0391,0.1493,1.0742,1.085
52.019865,0.0230,0.1466,0.9853,0.996
52.019973,0.1217,0.1774,1.0869,1.108
52.020082,0.1180,0.1840,1.1030,1.124
52.020882,0.1754,0.1639,0.7825,0.819
52.022202,0.2206,0.1605,0.7652,0.812
52.032874,0.2660,0.1600,1.1683,1.209
52.033185,0.1920,0.0779,1.2120,1.230
52.033330,0.2028,0.0704,0.8294,0.857
52.033468,0.1801,0.1363,0.8448,0.874
52.033607,0.1869,0.1673,1.0539,1.083
52.034411,0.1754,0.1615,0.9271,0.957
52.036775,0.1556,0.1881,0.9457,0.977
52.038191,-0.0015,0.1845,1.2013,1.215
52.041067,-0.0708,0.2064,1.1358,1.157
52.047813,-0.1969,0.2314,1.0935,1.135
52.048107,-0.2133,0.2033,1.2435,1.278
52.048235,-0.2612,0.1764,1.3307,1.368
52.049186,-0.2558,0.1612,1.0566,1.099
52.050099,-0.2480,0.1820,1.0129,1.059
52.052736,-0.0523,0.1686,1.1600,1.173
52.054369,-0.1302,0.2128,1.0219,1.052
52.057289,-0.0559,0.2038,0.8753,0.900
52.058323,0.0068,0.2546,0.8365,0.874
52.061081,0.0721,0.1884,0.9750,0.996
52.062230,0.0677,0.2072,1.0642,1.086
52.064805,0.1146,0.1700,1.0454,1.065
52.066317,0.1131,0.2770,0.9965,1.040
52.069080,0.2020,0.2187,0.9513,0.997
52.070648,0.1363,0.2001,0.9245,0.956
52.072767,0.0994,0.1397,1.0276,1.042
52.074191,0.2516,0.1024,1.1392,1.171
52.077571,0.1500,0.1371,1.0754,1.094
52.078253,0.1256,0.1476,1.0942,1.111
52.081280,0.0572,0.1302,1.0544,1.064
52.082118,-0.0015,0.1954,0.9489,0.969
